timestamp,Open,High,Low,Close,Volume,bb_upper_20_2,bb_lower_20_2,bb_upper_4_4,bb_lower_4_4
2025-11-24 00:10:00+00:00,86328.4,86408.8,86243.0,86282.5,157.442,88102.26787189931,86111.42212810069,87306.69828178454,85677.10171821545
2025-11-24 00:15:00+00:00,86282.5,86282.5,85983.6,86021.4,304.374,88088.92757657844,85959.16242342156,87065.45941356185,85532.09058643813
2025-11-24 00:20:00+00:00,86018.1,86252.1,85888.0,86217.5,370.689,88021.83542904287,85877.58457095711,86683.20568782285,85742.59431217714
2025-11-24 00:25:00+00:00,86217.5,86414.0,86124.9,86387.5,311.893,87896.70933071703,85858.82066928294,86760.89871117432,85693.55128882569
2025-11-24 00:30:00+00:00,86387.0,86500.0,86201.2,86495.3,244.158,87743.84256408966,85878.57743591032,86997.89228845201,85562.95771154799
2025-11-24 00:35:00+00:00,86497.5,86852.9,86497.5,86820.9,287.454,87522.83756314848,85985.28243685154,87361.00208356691,85599.5979164331
2025-11-24 00:40:00+00:00,86820.9,86947.5,86647.6,86817.0,291.225,87415.3729702752,86026.51702972481,87400.53083336496,85859.81916663505
2025-11-24 00:45:00+00:00,86816.1,86925.0,86627.2,86925.0,171.406,87314.16773297134,86075.84226702867,87410.0454376289,86119.05456237111
2025-11-24 00:50:00+00:00,86926.5,87163.7,86795.1,86813.9,297.448,87233.35251170106,86110.00748829896,87031.06315848745,86657.33684151254
2025-11-24 00:55:00+00:00,86814.0,86827.7,86610.1,86682.7,148.824,87190.76242718223,86117.45757281777,87153.12640384724,86466.17359615274
2025-11-24 01:00:00+00:00,86677.6,86677.6,86464.3,86604.1,241.169,87154.06126160908,86118.31873839092,87247.78713732817,86265.06286267181
2025-11-24 01:05:00+00:00,86602.5,86808.6,86520.1,86788.8,259.03,87117.70340347868,86131.68659652134,87059.13715642443,86385.61284357557
2025-11-24 01:10:00+00:00,86789.9,86945.7,86692.1,86707.6,137.252,87102.12884616895,86133.53115383102,86959.38103118316,86432.21896881684
2025-11-24 01:15:00+00:00,86708.9,86803.9,86533.3,86666.9,155.364,87095.28908852223,86132.54091147779,86959.95393506916,86423.74606493085
2025-11-24 01:20:00+00:00,86661.2,86695.6,86544.3,86652.9,117.599,87078.48919250695,86132.94080749304,86915.63081198353,86492.46918801648
2025-11-24 01:25:00+00:00,86652.8,86873.1,86607.5,86770.0,228.786,87077.25904787595,86133.16095212403,86881.23007037495,86517.46992962506
2025-11-24 01:30:00+00:00,86770.8,86804.0,86517.8,86554.1,171.795,87061.34466612973,86127.97533387027,86966.97517973767,86354.97482026232
2025-11-24 01:35:00+00:00,86553.4,86646.0,86486.8,86510.1,211.343,87039.2509023931,86121.6890976069,87021.7281347538,86221.82186524622
2025-11-24 01:40:00+00:00,86512.0,86645.8,86334.1,86461.0,210.14,87037.16114828057,86113.77885171943,87045.66464160738,86101.93535839263
2025-11-24 01:45:00+00:00,86460.9,86532.3,86373.1,86532.3,123.109,87034.00729979633,86137.14270020367,86652.45537514109,86376.29462485891
2025-11-24 01:50:00+00:00,86532.3,86889.0,86532.3,86788.4,237.198,87044.90788360072,86176.83211639927,87081.09978106781,86064.80021893221
2025-11-24 01:55:00+00:00,86795.0,87035.9,86795.0,87015.9,212.323,87037.17628724163,86284.01371275837,87577.6943014728,85821.10569852719
2025-11-24 02:00:00+00:00,87015.9,87481.7,86952.7,87419.9,438.971,87171.7116619616,86269.7183380384,88243.36977380603,85634.88022619397
2025-11-24 02:05:00+00:00,87420.0,87877.0,87420.0,87581.9,549.846,87341.90944207237,86218.96055792765,88462.47969783859,85940.5703021614
2025-11-24 02:10:00+00:00,87578.9,87910.0,87575.1,87849.0,252.714,87561.58643256736,86134.65356743263,88674.70680007897,86258.643199921
2025-11-24 02:15:00+00:00,87849.1,88014.5,87705.0,87955.6,281.013,87765.8504203713,86043.8595796287,88549.95308687055,86853.24691312943
2025-11-24 02:20:00+00:00,87955.1,87995.4,87823.1,87921.1,164.952,87926.56391908172,85993.55608091828,88413.24713268096,87240.55286731903
2025-11-24 02:25:00+00:00,87924.9,87984.0,87640.5,87655.9,178.795,88009.21573364855,85983.99426635144,88309.28679653902,87381.51320346097
2025-11-24 02:30:00+00:00,87657.8,87745.0,87213.9,87283.7,274.711,88036.45215272745,86003.73784727255,88779.99441612876,86628.15558387124
2025-11-24 02:35:00+00:00,87275.7,87459.9,87215.3,87375.8,173.734,88069.99190122366,86039.50809877634,88558.84153482494,86559.40846517506
2025-11-24 02:40:00+00:00,87375.7,87488.0,87295.1,87337.0,202.116,88091.72525641543,86091.06474358455,87988.87321924692,86837.3267807531
2025-11-24 02:45:00+00:00,87337.5,87414.8,87216.2,87281.0,113.57,88109.54175216379,86122.4682478362,87477.35939796917,87161.39060203083
2025-11-24 02:50:00+00:00,87280.1,87429.9,87180.3,87403.0,125.117,88133.31953512304,86168.23046487695,87532.52572105889,87165.8742789411
2025-11-24 02:55:00+00:00,87405.0,87469.1,87319.6,87468.9,56.921,88156.47089037036,86225.27910962964,87654.29556348293,87090.65443651708
2025-11-24 03:00:00+00:00,87468.9,87529.9,87413.0,87492.9,108.074,88173.98063886318,86291.76936113682,87740.22475572486,87082.67524427513
2025-11-24 03:05:00+00:00,87492.9,87510.0,87256.4,87257.0,109.006,88174.0531646525,86340.3968353475,87772.69275350499,87038.207246495
2025-11-24 03:10:00+00:00,87261.4,87287.4,87136.0,87265.0,125.368,88151.05621822795,86434.48378177203,87812.20280735857,86929.69719264143
2025-11-24 03:15:00+00:00,87262.1,87659.9,87174.0,87659.9,210.352,88142.64706046983,86557.87293953016,88092.35765786633,86745.04234213366
2025-11-24 03:20:00+00:00,87656.8,87741.3,87483.6,87490.9,178.86,88082.24714977102,86721.26285022899,88090.98483930748,86745.41516069254
2025-11-24 03:25:00+00:00,87491.0,87566.9,87486.2,87565.1,57.854,88007.06342595539,86899.72657404459,88078.39779600667,86912.05220399334
